text,label
"I sent out money, but was charged extra for transferring. Why?",7
Why am I seeing a transfer fee?,7
There was an extra charge when I made a transfer.,7
I need someone to alert me as to what's going on. I had transferred an amount but the receiver is saying that the amount is somewhat less than what I sent over. I now have to make another transfer to make up the difference.,7
"I was charge a fee for my transfer, why?",7
Why was there a fee for my transfer?,7
Why was my transfer charged fees?,7
Is there supposed to be a fee for the transfer I made?,7
In the past month I often used this account to manage payments for my new holiday villa. Now all of a sudden your fees have increased exorbitantly! Don't you have a rewards programme for frequent users?,7
Why was I charged a fee for a transfer?,7
What extra charges are there?,7
I know that I am able to make transfers for free.  That was something that I valued.  After I bought something online from abroad I noticed that I got charged a fee?  What is this and can it be removed?,7
I transferred money and was charged and want to know why.,7
I was charged for something I didn't expect,7
"I purchased some makeup through a site in China, and I was under the impression that when I make transfers there is no fee.  Why am I seeing this fee now?  I am not happy about this at all.",7
I got charged and extra fee when I transferred money so why was I charged?,7
Can you explain the transfer fee to me?,7
I made a transfer a few hours ago from a UK banking account.  I do not yet see the transfer.  Please check on this for me.,9
the balance on my account didnt change when i transferred money,9
How long will it take for my transferred money to show up?,9
Why didn't my balance change after I transferred some money?,9
When will my balance update after a transfer?,9
How long does it take for an international transfer into my account?,9
The amount of time that transfers usually take from a UK account is what?I just completed a transfer and it is not showing up at all. I'm wondering at this point if everything is actually okay.,9
When will my transfer be available in my account.,9
I didn't get the money I transferred,9
I just completed a bank transfer and the balance didn't update,9
I transferred some money but I think it has gotten lost somewhere.,9
How long does a UK transfer take?,9
Hello I made a bank transfer couple hours ago from my UK account but it doesn't show up yet. Can you please check if everything is alright with it?,9
I made a transfer and am still waiting.,9
I made an out of country transfer and it hasn't went through yet.,9
"After the transfer, the balance did not update.",9
"Could you please check one of my transfer which i made few hours ago from my UK bank account, as its not showing yet.",9
I had cash transferred but the balance did not change.,9
I can't see my latest bank transfer,9
My bank transfer is still not showing up in my account.,9
I made a transfer and it doesnt' show up in my account.,9
I transferred some money but it is yet to arrive.,9
Why is my balance the same?  I processed a transfer.,9
Why don't I have my transfer?,9
Why isn't the transfer on my account showing up?,9
The  money I transferred does not show in the balance.,9
I have completed a transfer but it is not showing up.,9
I did a transfer to my account but it doesn't show up,9
How long until my transfer will be available to me,9
Why doesn't it show that I did a balance transfer?,9
"I made a bank transfer a couple of hours ago from my UK account.  It hasn't appeared, can you check to make sure it went through?",9
My transfer is pending.,9
"Hey, I try to make a bank transfer from my UK account a few hours ago, but it haven't show up yet. Please check my account to make sure everything alright with it?",9
Where is my transfer from [country]?,9
I made a bank transfer and my account balance did not show it.,9
Where is my money? I transfered it and it isn't in my account.,9
I need to know the time frame that is typical for a transfer from a UK account. I just made a transfer and it doesn't appear. I want to make sure everything is okay.,9
Why doesn't my balance reflect my transfer,9
My account balance has not gone up even though I just transferred money into it,9
When will I see my new balance after making my bank transfer?,9
I see some fees for cash withdraw.,4
How come I was charged extra when I withdrew cash?,4
Why am I being charged when I withdraw cash?,4
What is this charge on my account for a cash withdrawl?,4
Why are fees charged on cash withdrawals? I went to withdraw some money earlier today after shopping. There's a fee that wasn't there before.,4
"How come you charge for cash withdrawals? I withdrew cash after buying groceries today, and there seems to be a new fee",4
It looks like I was charged a withdrawal fee for going to my ATM. Why is that because I haven't been charged previously for doing so?,4
"Do ATM cash withdrawals carry a charge now? They've been free in the past, but all of a sudden I have to pay to make ATM withdrawals?",4
Why is there an extra charge for money that was withdrawn?,4
Why was I charged a fee for withdrawing cash?,4
Why did I get a fee?,4
Why did my cash get charged a fee that should not be there.,4
Why did I have to pay a fee when I got cash?,4
"Hi, I am calling about a recent transaction that has happened on my account.  I recently went to the ATM, and tried to make a withdrawal on my account.  I just happened to check my transaction slip and noticed a fee for my withdrawal.  How can I resolve this, I didn't know fees were charged for this type of action.",4
A fee was charged for my recent withdrawal.,4
I got a fee for an ATM withdrawal.,4
What is the reason for this fee I got after a simple cash withdrawal?,4
Did you start charging for cash withdrawals? I thought it was free so far but noticed suddendly there is a fee. How much do I need to pay?,4
Is there a fee for withdrawing cash?,4
"I've notice I was charged for withdrawing cash, can you explain why?",4
Why was my account charged for using an ATM?,4
Why is there a charge on my account for taking out cash?,4
An ATM fee was attached to my recent withdrawal.,4
I thought cash withdrawals didn't have a fee,4
Why did I get charged a fee when I tried to obtain cash?,4
"While I was checking out in the grocery store, I realized I needed cash so I requested some.  However, I noticed there was a fee for this transaction.  Why did I get charged a fee?",4
Using an ATM caused me to incur an additional fee. Why?,4
I was charged extra for a withdrawal,4
Is there a limit on how much I can withdraw from my account without being charged?,4
"I thought cash withdrawals were free? Why have I been charged a fee? Also, how much is this fee?",4
"More fees, this time for withdrawing my own cash. Why are you robbing me?",4
I have never been charged a fee for cash withdrawal before. When did that change?,4
I was charged for a cash withdrawal.,4
Why did you charge me for a cash withdrawal?,4
I took cash and got charged a fee,4
Was charged an ATM fee despite it being a small withdrawal on the 1st day of the month. I thought I was allowed 200 per month?,4
I had a wrong fee charged at this ATM.,4
"When I got cash, I'm pretty sure there was a glitch that overcharged me.",4
"My account got charged for taking out cash, why did this happen?",4
Why is there a fee for withdrawing?,4
